"V1"	"V2"	"complex"
"18457"	"ELL2"	"AFF1"	"AFF4 super elongation complex (SEC)"
"18458"	"ELL2"	"ELL"	"AFF4 super elongation complex (SEC)"
"18459"	"MLLT1"	"ELL2"	"AFF4 super elongation complex (SEC)"
"18460"	"ELL2"	"EAF1"	"AFF4 super elongation complex (SEC)"
"18461"	"ELL3"	"ELL2"	"AFF4 super elongation complex (SEC)"
"18462"	"ELL2"	"AFF4"	"AFF4 super elongation complex (SEC)"
"18463"	"CCNT2"	"CCNT1"	"AFF4 super elongation complex (SEC)"
"18464"	"MLLT3"	"CCNT1"	"AFF4 super elongation complex (SEC)"
"18466"	"CCNT1"	"AFF1"	"AFF4 super elongation complex (SEC)"
"18467"	"ELL"	"CCNT1"	"AFF4 super elongation complex (SEC)"
"18468"	"MLLT1"	"CCNT1"	"AFF4 super elongation complex (SEC)"
"18469"	"EAF1"	"CCNT1"	"AFF4 super elongation complex (SEC)"
"18470"	"ELL3"	"CCNT1"	"AFF4 super elongation complex (SEC)"
"18471"	"CCNT1"	"AFF4"	"AFF4 super elongation complex (SEC)"
"18472"	"MLLT3"	"CCNT2"	"AFF4 super elongation complex (SEC)"
"18473"	"CDK9"	"CCNT2"	"AFF4 super elongation complex (SEC)"
"18474"	"CCNT2"	"AFF1"	"AFF4 super elongation complex (SEC)"
"18475"	"ELL"	"CCNT2"	"AFF4 super elongation complex (SEC)"
"18476"	"MLLT1"	"CCNT2"	"AFF4 super elongation complex (SEC)"
"18477"	"EAF1"	"CCNT2"	"AFF4 super elongation complex (SEC)"
"18478"	"ELL3"	"CCNT2"	"AFF4 super elongation complex (SEC)"
"18479"	"CCNT2"	"AFF4"	"AFF4 super elongation complex (SEC)"
"18480"	"MLLT3"	"CDK9"	"AFF4 super elongation complex (SEC)"
"18481"	"MLLT3"	"AFF1"	"AFF4 super elongation complex (SEC)"
"18482"	"MLLT3"	"ELL"	"AFF4 super elongation complex (SEC)"
"18483"	"MLLT3"	"MLLT1"	"AFF4 super elongation complex (SEC)"
"18484"	"MLLT3"	"EAF1"	"AFF4 super elongation complex (SEC)"
"18485"	"MLLT3"	"ELL3"	"AFF4 super elongation complex (SEC)"
"18486"	"MLLT3"	"AFF4"	"AFF4 super elongation complex (SEC)"
"18487"	"CDK9"	"AFF1"	"AFF4 super elongation complex (SEC)"
"18488"	"ELL"	"CDK9"	"AFF4 super elongation complex (SEC)"
"18489"	"MLLT1"	"CDK9"	"AFF4 super elongation complex (SEC)"
"18490"	"EAF1"	"CDK9"	"AFF4 super elongation complex (SEC)"
"18491"	"ELL3"	"CDK9"	"AFF4 super elongation complex (SEC)"
"18492"	"CDK9"	"AFF4"	"AFF4 super elongation complex (SEC)"
"18493"	"ELL"	"AFF1"	"AFF4 super elongation complex (SEC)"
"18495"	"EAF1"	"AFF1"	"AFF4 super elongation complex (SEC)"
"18496"	"ELL3"	"AFF1"	"AFF4 super elongation complex (SEC)"
"18497"	"AFF4"	"AFF1"	"AFF4 super elongation complex (SEC)"
"18498"	"MLLT1"	"ELL"	"AFF4 super elongation complex (SEC)"
"18499"	"ELL"	"EAF1"	"AFF4 super elongation complex (SEC)"
"18500"	"ELL3"	"ELL"	"AFF4 super elongation complex (SEC)"
"18501"	"ELL"	"AFF4"	"AFF4 super elongation complex (SEC)"
"18502"	"MLLT1"	"EAF1"	"AFF4 super elongation complex (SEC)"
"18503"	"MLLT1"	"ELL3"	"AFF4 super elongation complex (SEC)"
"18504"	"MLLT1"	"AFF4"	"AFF4 super elongation complex (SEC)"
"18505"	"ELL3"	"EAF1"	"AFF4 super elongation complex (SEC)"
"18506"	"EAF1"	"AFF4"	"AFF4 super elongation complex (SEC)"
"18507"	"ELL3"	"AFF4"	"AFF4 super elongation complex (SEC)"
"18508"	"LPIN1"	"AGPAT2"	"Seipin-AGPAT2-lipin1 complex"
"18509"	"BSCL2"	"AGPAT2"	"Seipin-AGPAT2-lipin1 complex"
"18510"	"LPIN1"	"BSCL2"	"Seipin-AGPAT2-lipin1 complex"
"18511"	"C3"	"AGT"	"proMBP-angiotensinogen-c3dg complex"
"18512"	"PRG2"	"AGT"	"proMBP-angiotensinogen-c3dg complex"
"18513"	"PRG2"	"C3"	"proMBP-angiotensinogen-c3dg complex"
"18514"	"HOOK3"	"FHIP1B"	"FHF complex"
"18515"	"HOOK3"	"HOOK2"	"FHF complex"
"18516"	"HOOK3"	"AKTIP"	"FHF complex"
"18517"	"HOOK3"	"HOOK1"	"FHF complex"
"18518"	"HOOK2"	"FHIP1B"	"FHF complex"
"18519"	"FHIP1B"	"AKTIP"	"FHF complex"
"18520"	"HOOK1"	"FHIP1B"	"FHF complex"
"18521"	"HOOK2"	"AKTIP"	"FHF complex"
"18522"	"HOOK2"	"HOOK1"	"FHF complex"
"18523"	"HOOK1"	"AKTIP"	"FHF complex"
"18524"	"USP7"	"MDM2"	"DAXX-MDM2-USP7 complex"
"18525"	"MDM2"	"DAXX"	"DAXX-MDM2-USP7 complex"
"18526"	"USP7"	"DAXX"	"DAXX-MDM2-USP7 complex"
"18527"	"EIF4A3"	"CTIF"	"CBP80/20- dependent translation complex"
"18528"	"NCBP2"	"CTIF"	"CBP80/20- dependent translation complex"
"18529"	"EIF3B"	"CTIF"	"CBP80/20- dependent translation complex"
"18530"	"NCBP1"	"CTIF"	"CBP80/20- dependent translation complex"
"18531"	"UPF3B"	"CTIF"	"CBP80/20- dependent translation complex"
"18532"	"NCBP2"	"EIF4A3"	"CBP80/20- dependent translation complex"
"18533"	"EIF4A3"	"EIF3B"	"CBP80/20- dependent translation complex"
"18534"	"NCBP1"	"EIF4A3"	"CBP80/20- dependent translation complex"
"18536"	"NCBP2"	"EIF3B"	"CBP80/20- dependent translation complex"
"18538"	"UPF3B"	"NCBP2"	"CBP80/20- dependent translation complex"
"18539"	"NCBP1"	"EIF3B"	"CBP80/20- dependent translation complex"
"18540"	"UPF3B"	"EIF3B"	"CBP80/20- dependent translation complex"
"18541"	"UPF3B"	"NCBP1"	"CBP80/20- dependent translation complex"
"18543"	"RPN1"	"CANX"	"SELK multiprotein complex"
"18546"	"VCP"	"RPN1"	"SELK multiprotein complex"
"18547"	"SELENOS"	"RPN1"	"SELK multiprotein complex"
"18548"	"RPN1"	"DERL1"	"SELK multiprotein complex"
"18549"	"RPN1"	"DERL2"	"SELK multiprotein complex"
"18550"	"SELENOK"	"RPN1"	"SELK multiprotein complex"
"18551"	"RPN2"	"CANX"	"SELK multiprotein complex"
"18554"	"VCP"	"RPN2"	"SELK multiprotein complex"
"18555"	"SELENOS"	"RPN2"	"SELK multiprotein complex"
"18556"	"RPN2"	"DERL1"	"SELK multiprotein complex"
"18557"	"RPN2"	"DERL2"	"SELK multiprotein complex"
"18558"	"SELENOK"	"RPN2"	"SELK multiprotein complex"
"18559"	"DDOST"	"CANX"	"SELK multiprotein complex"
"18560"	"STT3A"	"CANX"	"SELK multiprotein complex"
"18561"	"VCP"	"CANX"	"SELK multiprotein complex"
"18562"	"SELENOS"	"CANX"	"SELK multiprotein complex"
"18563"	"DERL1"	"CANX"	"SELK multiprotein complex"
"18564"	"DERL2"	"CANX"	"SELK multiprotein complex"
"18565"	"SELENOK"	"CANX"	"SELK multiprotein complex"
"18567"	"VCP"	"DDOST"	"SELK multiprotein complex"
"18568"	"SELENOS"	"DDOST"	"SELK multiprotein complex"
"18569"	"DERL1"	"DDOST"	"SELK multiprotein complex"
"18570"	"DERL2"	"DDOST"	"SELK multiprotein complex"
"18571"	"SELENOK"	"DDOST"	"SELK multiprotein complex"
"18572"	"VCP"	"STT3A"	"SELK multiprotein complex"
"18573"	"STT3A"	"SELENOS"	"SELK multiprotein complex"
"18574"	"STT3A"	"DERL1"	"SELK multiprotein complex"
"18575"	"STT3A"	"DERL2"	"SELK multiprotein complex"
"18576"	"STT3A"	"SELENOK"	"SELK multiprotein complex"
"18580"	"VCP"	"SELENOK"	"SELK multiprotein complex"
"18583"	"SELENOS"	"SELENOK"	"SELK multiprotein complex"
"18585"	"SELENOK"	"DERL1"	"SELK multiprotein complex"
"18586"	"SELENOK"	"DERL2"	"SELK multiprotein complex"
"18587"	"MICOS10"	"IMMT"	"MICOS subcomplex (CHCHD3, IMMT, MICOS10), mitochondrial"
"18588"	"IMMT"	"CHCHD3"	"MICOS subcomplex (CHCHD3, IMMT, MICOS10), mitochondrial"
"18589"	"MICOS10"	"CHCHD3"	"MICOS subcomplex (CHCHD3, IMMT, MICOS10), mitochondrial"
"18590"	"RFXAP"	"RFXANK"	"RFX5-RFXANK-RFXAP complex"
"18591"	"RFXAP"	"RFX5"	"RFX5-RFXANK-RFXAP complex"
"18592"	"RFXANK"	"RFX5"	"RFX5-RFXANK-RFXAP complex"
"18593"	"USP7"	"TRIM27"	"USP7-MAGEL2-TRIM27 complex"
"18594"	"TRIM27"	"MAGEL2"	"USP7-MAGEL2-TRIM27 complex"
"18595"	"USP7"	"MAGEL2"	"USP7-MAGEL2-TRIM27 complex"
"18596"	"CSF2RA"	"CSF2"	"GM-CSF receptor complex"
"18597"	"CSF2RB"	"CSF2"	"GM-CSF receptor complex"
"18598"	"CSF2RB"	"CSF2RA"	"GM-CSF receptor complex"
"18599"	"KPNA2"	"CSE1L"	"CSE1L-KPNA2-RAN complex"
"18600"	"RAN"	"KPNA2"	"CSE1L-KPNA2-RAN complex"
"18601"	"RAN"	"CSE1L"	"CSE1L-KPNA2-RAN complex"
"18602"	"STRA13"	"CENPW"	"CENP-T-W-S-X heterotetramer complex"
"18603"	"STRA13"	"CENPS"	"CENP-T-W-S-X heterotetramer complex"
"18604"	"STRA13"	"CENPT"	"CENP-T-W-S-X heterotetramer complex"
"18605"	"CENPW"	"CENPS"	"CENP-T-W-S-X heterotetramer complex"
"18606"	"CENPW"	"CENPT"	"CENP-T-W-S-X heterotetramer complex"
"18608"	"TMPO"	"BANF1"	"BAFL-BAF-LAP2beta complex"
"18609"	"BANF2"	"BANF1"	"BAFL-BAF-LAP2beta complex"
"18610"	"TMPO"	"BANF2"	"BAFL-BAF-LAP2beta complex"
"18611"	"PRKAB2"	"PRKAA2"	"PRKAA2-PRKAB2-PRKAG3 complex"
"18612"	"PRKAG3"	"PRKAB2"	"PRKAA2-PRKAB2-PRKAG3 complex"
"18613"	"PRKAG3"	"PRKAA2"	"PRKAA2-PRKAB2-PRKAG3 complex"
"18614"	"PRKAG1"	"PRKAB2"	"PRKAA1-PRKAB2-PRKAG1 complex"
"18615"	"PRKAB2"	"PRKAA1"	"PRKAA1-PRKAB2-PRKAG1 complex"
"18616"	"PRKAG1"	"PRKAA1"	"PRKAA1-PRKAB2-PRKAG1 complex"
"18619"	"PRKAG1"	"PRKAA2"	"PRKAA2-PRKAB2-PRKAG1 complex"
"18621"	"PPP2CA"	"LPP"	"LPP-PPP2CA-PPP2R3A complex"
"18622"	"PPP2R3A"	"LPP"	"LPP-PPP2CA-PPP2R3A complex"
"18638"	"BBS9"	"BBIP1"	"BBSome"
"18639"	"BBS7"	"BBIP1"	"BBSome"
"18640"	"BBS5"	"BBIP1"	"BBSome"
"18641"	"BBS1"	"BBIP1"	"BBSome"
"18642"	"TTC8"	"BBIP1"	"BBSome"
"18643"	"BBS4"	"BBIP1"	"BBSome"
"18644"	"BBS2"	"BBIP1"	"BBSome"
"18645"	"BBS9"	"BBS7"	"BBSome"
"18646"	"BBS9"	"BBS5"	"BBSome"
"18647"	"BBS9"	"BBS1"	"BBSome"
"18648"	"TTC8"	"BBS9"	"BBSome"
"18649"	"BBS9"	"BBS4"	"BBSome"
"18650"	"BBS9"	"BBS2"	"BBSome"
"18651"	"BBS7"	"BBS5"	"BBSome"
"18652"	"BBS7"	"BBS1"	"BBSome"
"18653"	"TTC8"	"BBS7"	"BBSome"
"18654"	"BBS7"	"BBS4"	"BBSome"
"18655"	"BBS7"	"BBS2"	"BBSome"
"18656"	"BBS5"	"BBS1"	"BBSome"
"18657"	"TTC8"	"BBS5"	"BBSome"
"18658"	"BBS5"	"BBS4"	"BBSome"
"18659"	"BBS5"	"BBS2"	"BBSome"
"18660"	"TTC8"	"BBS1"	"BBSome"
"18661"	"BBS4"	"BBS1"	"BBSome"
"18662"	"BBS2"	"BBS1"	"BBSome"
"18663"	"TTC8"	"BBS4"	"BBSome"
"18664"	"TTC8"	"BBS2"	"BBSome"
"18665"	"BBS4"	"BBS2"	"BBSome"
"18667"	"CRK"	"CDC42"	"ACK1 signaling complex"
"18668"	"TNK2"	"CRK"	"ACK1 signaling complex"
"18669"	"CDC42"	"BCAR1"	"ACK1 signaling complex"
"18670"	"TNK2"	"BCAR1"	"ACK1 signaling complex"
"18671"	"TNK2"	"CDC42"	"ACK1 signaling complex"
"18681"	"EXOC5"	"EXOC3"	"Exocyst complex"
"18682"	"EXOC8"	"EXOC5"	"Exocyst complex"
"18683"	"EXOC6"	"EXOC5"	"Exocyst complex"
"18684"	"EXOC5"	"EXOC4"	"Exocyst complex"
"18685"	"EXOC5"	"EXOC2"	"Exocyst complex"
"18686"	"EXOC5"	"EXOC1"	"Exocyst complex"
"18687"	"EXOC7"	"EXOC5"	"Exocyst complex"
"18688"	"EXOC8"	"EXOC3"	"Exocyst complex"
"18689"	"EXOC6"	"EXOC3"	"Exocyst complex"
"18690"	"EXOC4"	"EXOC3"	"Exocyst complex"
"18691"	"EXOC3"	"EXOC2"	"Exocyst complex"
"18692"	"EXOC3"	"EXOC1"	"Exocyst complex"
"18693"	"EXOC7"	"EXOC3"	"Exocyst complex"
"18694"	"EXOC8"	"EXOC6"	"Exocyst complex"
"18695"	"EXOC8"	"EXOC4"	"Exocyst complex"
"18696"	"EXOC8"	"EXOC2"	"Exocyst complex"
"18697"	"EXOC8"	"EXOC1"	"Exocyst complex"
"18698"	"EXOC8"	"EXOC7"	"Exocyst complex"
"18699"	"EXOC6"	"EXOC4"	"Exocyst complex"
"18700"	"EXOC6"	"EXOC2"	"Exocyst complex"
"18701"	"EXOC6"	"EXOC1"	"Exocyst complex"
"18702"	"EXOC7"	"EXOC6"	"Exocyst complex"
"18703"	"EXOC4"	"EXOC2"	"Exocyst complex"
"18704"	"EXOC4"	"EXOC1"	"Exocyst complex"
"18705"	"EXOC7"	"EXOC4"	"Exocyst complex"
"18706"	"EXOC2"	"EXOC1"	"Exocyst complex"
"18707"	"EXOC7"	"EXOC2"	"Exocyst complex"
"18708"	"EXOC7"	"EXOC1"	"Exocyst complex"
"18712"	"TTC26"	"IFT88"	"Intraflagellar transport complex B core complex"
"18713"	"TTC30B"	"TTC26"	"Intraflagellar transport complex B core complex"
"18714"	"TTC26"	"IFT81"	"Intraflagellar transport complex B core complex"
"18715"	"TTC26"	"IFT74"	"Intraflagellar transport complex B core complex"
"18716"	"TTC26"	"IFT27"	"Intraflagellar transport complex B core complex"
"18717"	"TTC26"	"IFT22"	"Intraflagellar transport complex B core complex"
"18718"	"TTC26"	"IFT46"	"Intraflagellar transport complex B core complex"
"18719"	"TTC26"	"IFT52"	"Intraflagellar transport complex B core complex"
"18720"	"TTC26"	"HSPB11"	"Intraflagellar transport complex B core complex"
"18721"	"TTC30B"	"IFT88"	"Intraflagellar transport complex B core complex"
"18722"	"IFT88"	"IFT81"	"Intraflagellar transport complex B core complex"
"18723"	"IFT88"	"IFT74"	"Intraflagellar transport complex B core complex"
"18724"	"IFT88"	"IFT27"	"Intraflagellar transport complex B core complex"
"18725"	"IFT88"	"IFT22"	"Intraflagellar transport complex B core complex"
"18726"	"IFT88"	"IFT46"	"Intraflagellar transport complex B core complex"
"18727"	"IFT88"	"IFT52"	"Intraflagellar transport complex B core complex"
"18728"	"IFT88"	"HSPB11"	"Intraflagellar transport complex B core complex"
"18729"	"TTC30B"	"IFT81"	"Intraflagellar transport complex B core complex"
"18730"	"TTC30B"	"IFT74"	"Intraflagellar transport complex B core complex"
"18731"	"TTC30B"	"IFT27"	"Intraflagellar transport complex B core complex"
"18732"	"TTC30B"	"IFT22"	"Intraflagellar transport complex B core complex"
"18733"	"TTC30B"	"IFT46"	"Intraflagellar transport complex B core complex"
"18734"	"TTC30B"	"IFT52"	"Intraflagellar transport complex B core complex"
"18735"	"TTC30B"	"HSPB11"	"Intraflagellar transport complex B core complex"
"18736"	"IFT81"	"IFT74"	"Intraflagellar transport complex B core complex"
"18737"	"IFT81"	"IFT27"	"Intraflagellar transport complex B core complex"
"18738"	"IFT81"	"IFT22"	"Intraflagellar transport complex B core complex"
"18739"	"IFT81"	"IFT46"	"Intraflagellar transport complex B core complex"
"18740"	"IFT81"	"IFT52"	"Intraflagellar transport complex B core complex"
"18741"	"IFT81"	"HSPB11"	"Intraflagellar transport complex B core complex"
"18742"	"IFT74"	"IFT27"	"Intraflagellar transport complex B core complex"
"18743"	"IFT74"	"IFT22"	"Intraflagellar transport complex B core complex"
"18744"	"IFT74"	"IFT46"	"Intraflagellar transport complex B core complex"
"18745"	"IFT74"	"IFT52"	"Intraflagellar transport complex B core complex"
"18746"	"IFT74"	"HSPB11"	"Intraflagellar transport complex B core complex"
"18747"	"IFT27"	"IFT22"	"Intraflagellar transport complex B core complex"
"18748"	"IFT46"	"IFT27"	"Intraflagellar transport complex B core complex"
"18749"	"IFT52"	"IFT27"	"Intraflagellar transport complex B core complex"
"18750"	"IFT27"	"HSPB11"	"Intraflagellar transport complex B core complex"
"18751"	"IFT46"	"IFT22"	"Intraflagellar transport complex B core complex"
"18752"	"IFT52"	"IFT22"	"Intraflagellar transport complex B core complex"
"18753"	"IFT22"	"HSPB11"	"Intraflagellar transport complex B core complex"
"18754"	"IFT52"	"IFT46"	"Intraflagellar transport complex B core complex"
"18755"	"IFT46"	"HSPB11"	"Intraflagellar transport complex B core complex"
"18756"	"IFT52"	"HSPB11"	"Intraflagellar transport complex B core complex"
"18757"	"FADD"	"DNM1L"	"Caspase-10-SUMO-FADD/Drp1 complex"
"18758"	"DNM1L"	"CASP10"	"Caspase-10-SUMO-FADD/Drp1 complex"
"18760"	"SRC"	"EGFR"	"CDCP1-Src-EGFR complex"
"18761"	"EGFR"	"CDCP1"	"CDCP1-Src-EGFR complex"
"18763"	"RNF31"	"RBCK1"	"LUBAC complex"
"18764"	"SHARPIN"	"RNF31"	"LUBAC complex"
"18765"	"SHARPIN"	"RBCK1"	"LUBAC complex"
"18766"	"STRN"	"PPP2R1A"	"PP2A A/C-striatin complex"
"18767"	"STRN"	"PPP2CA"	"PP2A A/C-striatin complex"
"18770"	"STRN3"	"PPP2R1A"	"PP2A A/C-SG2NA complex"
"18771"	"STRN3"	"PPP2CA"	"PP2A A/C-SG2NA complex"
"18772"	"AURKB"	"AURKA"	"AuroraB-AuroraC-INCENP complex"
"18773"	"INCENP"	"AURKA"	"AuroraB-AuroraC-INCENP complex"
"18776"	"SAPCD2"	"GNAI1"	"GNAI1-GPSM2-SAPCD2 complex"
"18777"	"SAPCD2"	"GPSM2"	"GNAI1-GPSM2-SAPCD2 complex"
"18778"	"PIKFYVE"	"FIG4"	"ArPIKfyve-Sac3-Sph1 complex"
"18779"	"SNCAIP"	"FIG4"	"ArPIKfyve-Sac3-Sph1 complex"
"18780"	"SNCAIP"	"PIKFYVE"	"ArPIKfyve-Sac3-Sph1 complex"
"18782"	"TFIP11"	"MDM2"	"STIP-USP7-Mdm2 complex"
"18783"	"USP7"	"TFIP11"	"STIP-USP7-Mdm2 complex"
"18784"	"USP7"	"TP53"	"STIP-USP7-p53 complex"
"18785"	"TP53"	"TFIP11"	"STIP-USP7-p53 complex"
"18790"	"KRAS"	"HSP90AB1"	"p38gamma-Hsp90-K-Ras complex"
"18791"	"MAPK12"	"KRAS"	"p38gamma-Hsp90-K-Ras complex"
"18792"	"MAPK12"	"HSP90AB1"	"p38gamma-Hsp90-K-Ras complex"
"18793"	"SQSTM1"	"CHDH"	"CHDH-SQSTM1-MAP1LC3 complex"
"18794"	"SQSTM1"	"MAP1LC3A"	"CHDH-SQSTM1-MAP1LC3 complex"
"18795"	"MAP1LC3A"	"CHDH"	"CHDH-SQSTM1-MAP1LC3 complex"
"18796"	"ITGB3"	"ADAM12"	"ADAM12-alphaVbeta3-integrin-MMP-14 complex"
"18797"	"ITGAV"	"ADAM12"	"ADAM12-alphaVbeta3-integrin-MMP-14 complex"
"18798"	"MMP14"	"ADAM12"	"ADAM12-alphaVbeta3-integrin-MMP-14 complex"
"18800"	"MMP14"	"ITGB3"	"ADAM12-alphaVbeta3-integrin-MMP-14 complex"
"18802"	"SMARCA5"	"MYO1C"	"B-WICH complex"
"18803"	"SF3B1"	"MYO1C"	"B-WICH complex"
"18804"	"MYO1C"	"DEK"	"B-WICH complex"
"18805"	"MYO1C"	"ERCC6"	"B-WICH complex"
"18806"	"MYO1C"	"MYBBP1A"	"B-WICH complex"
"18807"	"MYO1C"	"DDX21"	"B-WICH complex"
"18808"	"MYO1C"	"BAZ1B"	"B-WICH complex"
"18809"	"SMARCA5"	"SF3B1"	"B-WICH complex"
"18810"	"SMARCA5"	"DEK"	"B-WICH complex"
"18811"	"SMARCA5"	"ERCC6"	"B-WICH complex"
"18812"	"SMARCA5"	"MYBBP1A"	"B-WICH complex"
"18813"	"SMARCA5"	"DDX21"	"B-WICH complex"
"18814"	"SMARCA5"	"BAZ1B"	"B-WICH complex"
"18815"	"SF3B1"	"DEK"	"B-WICH complex"
"18816"	"SF3B1"	"ERCC6"	"B-WICH complex"
"18817"	"SF3B1"	"MYBBP1A"	"B-WICH complex"
"18818"	"SF3B1"	"DDX21"	"B-WICH complex"
"18819"	"SF3B1"	"BAZ1B"	"B-WICH complex"
"18820"	"ERCC6"	"DEK"	"B-WICH complex"
"18821"	"MYBBP1A"	"DEK"	"B-WICH complex"
"18822"	"DEK"	"DDX21"	"B-WICH complex"
"18823"	"DEK"	"BAZ1B"	"B-WICH complex"
"18824"	"MYBBP1A"	"ERCC6"	"B-WICH complex"
"18825"	"ERCC6"	"DDX21"	"B-WICH complex"
"18826"	"ERCC6"	"BAZ1B"	"B-WICH complex"
"18827"	"MYBBP1A"	"DDX21"	"B-WICH complex"
"18828"	"MYBBP1A"	"BAZ1B"	"B-WICH complex"
"18829"	"DDX21"	"BAZ1B"	"B-WICH complex"
"18830"	"AP3D1"	"AP2A1"	"Stargazin-AP-2-AP-3a complex"
"18831"	"CACNG2"	"AP3D1"	"Stargazin-AP-2-AP-3a complex"
"18832"	"CACNG2"	"AP2A1"	"Stargazin-AP-2-AP-3a complex"
"18833"	"GRIA1"	"AP2M1"	"Stargazin-Glu1-mu2 complex"
"18834"	"GRIA1"	"CACNG2"	"Stargazin-Glu1-mu2 complex"
"18835"	"CACNG2"	"AP2M1"	"Stargazin-Glu1-mu2 complex"
"18836"	"GRIA1"	"AP3M2"	"Stargazin-Glu1-mu3 complex"
"18838"	"CACNG2"	"AP3M2"	"Stargazin-Glu1-mu3 complex"
"18839"	"GRIA2"	"AP2M1"	"Stargazin-Glu2A-mu2 complex"
"18840"	"GRIA2"	"CACNG2"	"Stargazin-Glu2A-mu2 complex"
"18842"	"GRIA2"	"AP3M2"	"Stargazin-Glu2A-mu3 complex"
"18845"	"TFAP2C"	"MYC"	"TFAP2C-Myc-KDM5B complex"
"18846"	"MYC"	"KDM5B"	"TFAP2C-Myc-KDM5B complex"
"18847"	"TFAP2C"	"KDM5B"	"TFAP2C-Myc-KDM5B complex"
"18848"	"CTNNB1"	"AR"	"ICAT-AR-beta-catenin complex"
"18849"	"CTNNBIP1"	"AR"	"ICAT-AR-beta-catenin complex"
"18850"	"CTNNBIP1"	"CTNNB1"	"ICAT-AR-beta-catenin complex"
"18851"	"RGS20"	"MTNR1A"	"MT1-G(i)-RGS20 complex"
"18852"	"RGS20"	"GNAI1"	"MT1-G(i)-RGS20 complex"
"18853"	"MTNR1A"	"GNAI1"	"MT1-G(i)-RGS20 complex"
"18855"	"RGS20"	"MTNR1B"	"RSG20-MT1-MT2 complex"
"18856"	"MTNR1B"	"MTNR1A"	"RSG20-MT1-MT2 complex"
"18858"	"WIPF1"	"DOCK8"	"DOCK8-WIP-WASp complex"
"18859"	"WAS"	"DOCK8"	"DOCK8-WIP-WASp complex"
"18860"	"NPRL3"	"DEPDC5"	"GATOR1 complex"
"18861"	"NPRL2"	"DEPDC5"	"GATOR1 complex"
"18862"	"NPRL3"	"NPRL2"	"GATOR1 complex"
"18863"	"WDR59"	"SEC13"	"GATOR2 complex"
"18865"	"WDR24"	"SEC13"	"GATOR2 complex"
"18866"	"SEC13"	"MIOS"	"GATOR2 complex"
"18867"	"WDR59"	"SEH1L"	"GATOR2 complex"
"18868"	"WDR59"	"WDR24"	"GATOR2 complex"
"18869"	"WDR59"	"MIOS"	"GATOR2 complex"
"18870"	"WDR24"	"SEH1L"	"GATOR2 complex"
"18871"	"SEH1L"	"MIOS"	"GATOR2 complex"
"18872"	"WDR24"	"MIOS"	"GATOR2 complex"
"18873"	"SEC13"	"DEPDC5"	"GATOR complex"
"18875"	"WDR59"	"DEPDC5"	"GATOR complex"
"18877"	"SEH1L"	"DEPDC5"	"GATOR complex"
"18878"	"WDR24"	"DEPDC5"	"GATOR complex"
"18879"	"MIOS"	"DEPDC5"	"GATOR complex"
"18880"	"SEC13"	"NPRL3"	"GATOR complex"
"18882"	"SEC13"	"NPRL2"	"GATOR complex"
"18886"	"WDR59"	"NPRL3"	"GATOR complex"
"18888"	"SEH1L"	"NPRL3"	"GATOR complex"
"18889"	"WDR24"	"NPRL3"	"GATOR complex"
"18890"	"NPRL3"	"MIOS"	"GATOR complex"
"18891"	"WDR59"	"NPRL2"	"GATOR complex"
"18895"	"SEH1L"	"NPRL2"	"GATOR complex"
"18896"	"WDR24"	"NPRL2"	"GATOR complex"
"18897"	"NPRL2"	"MIOS"	"GATOR complex"
"18901"	"SYMPK"	"POLR2A"	"POL2R-SYMPK-SSU72 complex"
"18902"	"SSU72"	"POLR2A"	"POL2R-SYMPK-SSU72 complex"
"18903"	"SYMPK"	"SSU72"	"POL2R-SYMPK-SSU72 complex"
"18904"	"RASGRP1"	"HRAS"	"DGKZ-RASGRP1-HRAS complex"
"18905"	"RASGRP1"	"DGKZ"	"DGKZ-RASGRP1-HRAS complex"
"18906"	"HRAS"	"DGKZ"	"DGKZ-RASGRP1-HRAS complex"
"18907"	"TRIM28"	"PAX3"	"HDAC10-PAX3-KAP1 complex"
"18908"	"PAX3"	"HDAC10"	"HDAC10-PAX3-KAP1 complex"
"18909"	"TRIM28"	"HDAC10"	"HDAC10-PAX3-KAP1 complex"
"18910"	"KRIT1"	"ITGB1BP1"	"CCM2-ICAP1-KRIT1 complex"
"18911"	"KRIT1"	"CCM2"	"CCM2-ICAP1-KRIT1 complex"
"18912"	"ITGB1BP1"	"CCM2"	"CCM2-ICAP1-KRIT1 complex"
"18913"	"MAP3K3"	"KRIT1"	"CCM2-KRIT1-MEKK3 complex"
"18915"	"MAP3K3"	"CCM2"	"CCM2-KRIT1-MEKK3 complex"
"18916"	"RAB11A"	"DYNC1LI1"	"Rab11a-FIP3-DLIC-1 complex"
"18917"	"RAB11A"	"IKBKG"	"Rab11a-FIP3-DLIC-1 complex"
"18918"	"IKBKG"	"DYNC1LI1"	"Rab11a-FIP3-DLIC-1 complex"
"18919"	"ULK1"	"ATG13"	"ATG13-RB1CC1-ULK1 complex"
"18920"	"RB1CC1"	"ATG13"	"ATG13-RB1CC1-ULK1 complex"
"18921"	"ULK1"	"RB1CC1"	"ATG13-RB1CC1-ULK1 complex"
"18922"	"ULK2"	"ATG13"	"ATG13-RB1CC1-ULK2 complex"
"18924"	"ULK2"	"RB1CC1"	"ATG13-RB1CC1-ULK2 complex"
"18927"	"ATG13"	"ATG101"	"ATG101-ATG13-RB1CC1-ULK1 complex"
